transcript_id,cov,fpkm,tpm
STRG.7345.6,17.327772,3.475013,2.262719
STRG.7346.1,153.443405,30.772444,20.037157
STRG.7346.2,20.615101,4.134274,2.691989
STRG.7347.1,1.0,0.200546,0.130583
STRG.7348.1,13.1437,2.635915,1.716349
STRG.7349.1,11.487522,2.303775,1.500079
STRG.7350.1,52.189621,10.466414,6.815097
STRG.7350.2,1.575448,0.31595,0.205727
STRG.7351.1,4306.775391,863.706116,562.393311
STRG.7352.1,9.259263,1.856907,1.209106
STRG.7353.1,5.428818,1.088727,0.708913
STRG.7354.1,22.805973,4.573644,2.978081
STRG.7355.1,3.075526,0.616784,0.401613
STRG.7356.1,3.056401,0.612949,0.399115
STRG.7357.1,6.699604,1.343578,0.874857
STRG.7358.1,4.836675,0.969975,0.631589
STRG.7359.1,5.559055,1.114846,0.72592
STRG.7360.1,1.619184,0.324721,0.211439
STRG.7361.1,3.3069,0.663185,0.431826
STRG.7362.1,19.273958,3.865313,2.516859
STRG.7362.2,1.933332,0.387722,0.252461
STRG.7363.1,1.0,0.200546,0.130583
STRG.7364.1,2.09848,0.420842,0.274027
STRG.7365.1,13.272284,2.661702,1.73314
STRG.7365.2,4.865803,0.975817,0.635393
STRG.7365.3,2.477905,0.496934,0.323573
STRG.7366.1,2.799901,0.561509,0.365621
STRG.7366.2,2.666266,0.534709,0.34817
STRG.7367.1,7.044495,1.412745,0.919894
STRG.7368.1,1.920464,0.385141,0.250781
STRG.7369.1,3.031899,0.608035,0.395916
STRG.7370.1,8.747498,1.754275,1.142278
STRG.7371.1,35.263206,7.071891,4.604789
STRG.7372.1,25.108358,5.035378,3.278734
STRG.7373.1,2.269962,0.455232,0.296419
STRG.7374.1,10.127358,2.031,1.322465
STRG.7375.1,4.289896,0.860321,0.560189
STRG.7376.1,13.818182,2.77118,1.804425
STRG.7377.1,9.897471,1.984897,1.292445
STRG.7378.1,3.864876,0.775085,0.504689
STRG.7378.2,8.572679,1.719216,1.119449
STRG.7379.1,1.89222,0.379477,0.247092
STRG.7380.1,2.46859,0.495066,0.322357
STRG.7381.1,481.275024,96.517731,62.846519
STRG.7382.1,129.51622,25.973946,16.912666
STRG.7383.1,4.12188,0.826626,0.538249
STRG.7384.1,46.983116,9.422271,6.135214
STRG.7385.1,1.806614,0.362309,0.235914
STRG.7386.1,26.032976,5.220807,3.399474
STRG.7386.2,7.124367,1.428763,0.930324
STRG.7386.3,1.366472,0.27404,0.178439
STRG.7387.1,10.470838,2.099883,1.367317
STRG.7387.2,1.182814,0.237208,0.154456
STRG.7388.1,5.143801,1.031568,0.671695
STRG.7389.1,2.889053,0.579388,0.377262
STRG.7389.2,2.091497,0.419441,0.273115
STRG.7389.3,1.928089,0.38667,0.251776
STRG.7390.1,29.448492,5.905775,3.845484
STRG.7390.2,1.12337,0.225287,0.146693
STRG.7391.1,2.890425,0.579663,0.377441
STRG.7392.1,2.85641,0.572841,0.373
STRG.7393.1,5.263327,1.055539,0.687303
STRG.7393.2,1.746632,0.35028,0.228081
STRG.7394.1,60.731178,12.179389,7.930482
STRG.7394.2,1.224922,0.245653,0.159954
STRG.7395.1,1.0,0.200546,0.130583
STRG.7396.1,2.297317,0.460718,0.299991
STRG.7396.2,1.84512,0.370031,0.240942
STRG.7397.1,11.035817,2.213188,1.441094
STRG.7398.1,2.314527,0.464169,0.302239
STRG.7399.1,1.0,0.200546,0.130583
STRG.7400.1,13.230857,2.653394,1.72773
STRG.7401.1,5.01348,1.005433,0.654677
STRG.7402.1,1.369305,0.274608,0.178808
STRG.7403.1,1.588652,0.318598,0.207452
STRG.7404.1,1.0,0.200546,0.130583
STRG.7405.1,56.018047,11.234189,7.315026
STRG.7405.2,2.401262,0.481563,0.313565
STRG.7406.1,2.124885,0.426137,0.277475
STRG.7407.1,52.748402,10.578476,6.888064
STRG.7408.1,2199.975586,441.196075,287.280243
STRG.7409.1,12.886052,2.584245,1.682704
STRG.7410.1,1.715118,0.34396,0.223966
STRG.7411.1,2.970297,0.595681,0.387871
STRG.7411.2,2.613313,0.524089,0.341255
STRG.7411.3,2.038717,0.408856,0.266223
STRG.7412.1,1.806198,0.362226,0.235859
STRG.7413.1,10.728071,2.151471,1.400908
STRG.7414.1,1.0,0.200546,0.130583
STRG.7415.1,90.031586,18.055466,11.756628
STRG.7416.1,335.829163,67.349159,43.853703
STRG.7416.2,2.062153,0.413556,0.269283
STRG.7417.1,62.931721,12.620699,8.217836
STRG.7418.1,1.292958,0.259297,0.168839
STRG.7419.1,41.131302,8.248714,5.371064
STRG.7419.2,17.056545,3.42062,2.227301
STRG.7420.1,1.896388,0.380313,0.247637
STRG.7421.1,371.678192,74.538536,48.534996
STRG.7421.2,111.839958,22.429045,14.60444
STRG.7421.3,42.904217,8.604264,5.602577
STRG.7421.4,39.043907,7.830095,5.098485
STRG.7421.5,15.713077,3.151193,2.051867
STRG.7421.6,1.666291,0.334168,0.21759
STRG.7422.1,25.899931,5.194125,3.3821
STRG.7422.2,16.874575,3.384127,2.203539
STRG.7422.3,6.245521,1.252514,0.815561
STRG.7422.4,4.983268,0.999374,0.650732
STRG.7423.1,2.489533,0.499266,0.325092
STRG.7424.1,1.0,0.200546,0.130583
STRG.7425.1,190.383804,38.180691,24.86096
STRG.7425.2,107.445267,21.547707,14.030565
STRG.7425.3,24.100658,4.833288,3.147145
STRG.7425.4,7.023515,1.408537,0.917154
STRG.7426.1,7.052437,1.414337,0.920931
STRG.7427.1,5.600473,1.123152,0.731329
STRG.7428.1,1.888986,0.378828,0.24667
STRG.7429.1,92.64917,18.58041,12.098441
STRG.7429.2,7.947451,1.593829,1.037805
STRG.7430.1,11.849513,2.376371,1.547349
STRG.7430.2,9.95456,1.996346,1.2999
STRG.7430.3,7.278128,1.459599,0.950402
STRG.7430.4,6.617677,1.327148,0.864159
STRG.7430.5,4.628807,0.928288,0.604445
STRG.7430.6,1.701769,0.341283,0.222223
STRG.7430.7,296.244446,59.410606,38.684601
STRG.7431.1,15.217712,3.05185,1.98718
STRG.7432.1,321.166199,64.408569,41.938969
STRG.7432.2,70.356522,14.109713,9.187392
STRG.7433.1,3.406309,0.683121,0.444807
STRG.7433.2,3.153111,0.632343,0.411744
STRG.7434.1,144.636368,29.006229,18.887104
STRG.7435.1,3.313082,0.664425,0.432633
STRG.7436.1,3600.178223,722.000977,470.123413
STRG.7437.1,3.570248,0.715999,0.466215
STRG.7438.1,73.120224,14.663961,9.548285
STRG.7439.1,2.596284,0.520674,0.339032
STRG.7439.2,2.000182,0.401128,0.261191
STRG.7440.1,6540.195312,1311.609375,854.040771
STRG.7441.1,5.131757,1.029153,0.670122
STRG.7442.1,103.762138,20.809071,13.54961
STRG.7442.2,12.762555,2.559478,1.666577
STRG.7442.3,10.511725,2.108083,1.372656
STRG.7442.4,6.494097,1.302365,0.848021
STRG.7442.5,4.901962,0.983068,0.640115
STRG.7442.6,3.986506,0.799477,0.520571
STRG.7443.1,1.965766,0.394226,0.256696
STRG.7443.2,66.084671,13.25301,8.62956
STRG.7443.3,5.983743,1.200015,0.781377
STRG.7444.1,144.237122,28.926163,18.83497
STRG.7445.1,1.314588,0.263635,0.171663
STRG.7446.1,34.270222,6.872753,4.475121
STRG.7446.2,14.330411,2.873905,1.871313
STRG.7446.3,8.506243,1.705892,1.110774
STRG.7446.4,9.009901,1.806899,1.176543
STRG.7446.5,5.106599,1.024107,0.666837
STRG.7447.1,2.649962,0.531439,0.346041
STRG.7448.1,44.082119,8.840488,5.756392
STRG.7448.2,6.835076,1.370746,0.892547
STRG.7449.1,2.338097,0.468896,0.305317
STRG.7450.1,87.638298,17.5755,11.444104
STRG.7451.1,8.582488,1.721183,1.12073
STRG.7452.1,532.960327,106.883003,69.595757
STRG.7452.2,133.318878,26.736553,17.409229
STRG.7452.3,29.124336,5.840766,3.803154
STRG.7452.4,13.915664,2.790729,1.817154
STRG.7453.1,6.558669,1.315314,0.856453
STRG.7454.1,59.900856,12.012871,7.822056
STRG.7454.2,19.352827,3.88113,2.527158
STRG.7454.3,9.900265,1.985457,1.29281
STRG.7454.4,6.718851,1.347438,0.87737
STRG.7454.5,5.332099,1.069331,0.696283
STRG.7455.1,7.742843,1.552795,1.011087
STRG.7456.1,9.835347,1.972438,1.284333
STRG.7457.1,2.632258,0.527889,0.343729
STRG.7458.1,271.726807,54.493694,35.483006
STRG.7458.2,5.411401,1.085234,0.706639
STRG.7459.1,3.095228,0.620735,0.404185
STRG.7460.1,1.0,0.200546,0.130583
STRG.7461.1,1560.512207,312.954315,203.776962
STRG.7462.1,1.832745,0.367549,0.239326
STRG.7463.1,1.331533,0.267033,0.173876
STRG.7464.1,2.425852,0.486495,0.316776
STRG.7465.1,1.573297,0.315518,0.205446
STRG.7466.1,17.333408,3.476144,2.263455
STRG.7466.2,3.327419,0.6673,0.434506
STRG.7467.1,2.608543,0.523133,0.340632
STRG.7468.1,3.288708,0.659537,0.429451
STRG.7469.1,11.251995,2.256541,1.469324
STRG.7470.1,2.424954,0.486315,0.316659
STRG.7471.1,1.711374,0.343209,0.223477
STRG.7472.1,1.0,0.200546,0.130583
STRG.7473.1,820.182739,164.484283,107.102226
STRG.7473.2,21.66827,4.345483,2.829516
STRG.7474.1,3.264681,0.654718,0.426313
STRG.7475.1,6.411448,1.285789,0.837229
STRG.7476.1,1.0,0.200546,0.130583
STRG.7477.1,1.787639,0.358504,0.233436
STRG.7478.1,2.966957,0.595011,0.387435
STRG.7479.1,9.350044,1.875113,1.22096
STRG.7479.2,5.647766,1.132636,0.737504
STRG.7479.3,4.574536,0.917404,0.597358
STRG.7479.4,3.154555,0.632633,0.411932
STRG.7480.1,1.87045,0.375111,0.24425
STRG.7481.1,8.048047,1.614003,1.050941
STRG.7481.2,5.223694,1.04759,0.682128
STRG.7481.3,1.258228,0.252332,0.164304
STRG.7482.1,1.129864,0.22659,0.147541
STRG.7483.1,2.463042,0.493953,0.321632
STRG.7484.1,2.001204,0.401333,0.261324
STRG.7485.1,1.547762,0.310397,0.202112
STRG.7486.1,1.0,0.200546,0.130583
STRG.7487.1,2.314064,0.464076,0.302178
STRG.7488.1,1.0,0.200546,0.130583
STRG.7489.1,32.530205,6.523799,4.247904
STRG.7490.1,3.441781,0.690235,0.449439
STRG.7491.1,1.0,0.200546,0.130583
STRG.7492.1,1.988715,0.398829,0.259693
STRG.7493.1,20.892118,4.189829,2.728163
STRG.7493.2,3.076755,0.617031,0.401773
STRG.7493.3,41.174957,8.257469,5.376765
STRG.7494.1,2.540336,0.509454,0.331726
STRG.7495.1,3.069633,0.615602,0.400843
STRG.7496.1,1.468057,0.294413,0.191704
STRG.7497.1,1.745823,0.350118,0.227975
STRG.7498.1,1.0,0.200546,0.130583
STRG.7499.1,5.361306,1.075188,0.700097
STRG.7500.1,31.11805,6.240597,4.0635
STRG.7501.1,454.210815,91.090111,59.312382
STRG.7502.1,57.437958,11.518947,7.500442
STRG.7502.2,29.599895,5.936138,3.865254
STRG.7502.3,7.542688,1.512655,0.98495
STRG.7503.1,2240.436768,449.310394,292.563782
STRG.7503.2,7.476567,1.499395,0.976315
STRG.7504.1,51.492764,10.326662,6.724099
STRG.7504.2,7.378299,1.479688,0.963483
STRG.7505.1,8.280936,1.660708,1.081353
STRG.7505.2,3.52529,0.706982,0.460344
STRG.7506.1,650.047791,130.36441,84.885437
STRG.7506.2,35.275673,7.074391,4.606416
STRG.7507.1,189.353119,37.973991,24.72637
STRG.7507.2,4.016814,0.805556,0.524529
STRG.7508.1,35.73946,7.167402,4.666979
STRG.7508.2,15.53932,3.116347,2.029177
STRG.7509.1,48.479824,9.72243,6.330659
STRG.7509.2,12.567943,2.520449,1.641164
STRG.7510.1,1.348566,0.270449,0.1761
STRG.7511.1,2.235669,0.448354,0.291941
STRG.7512.1,1.0,0.200546,0.130583
STRG.7513.1,1.680119,0.336941,0.219396
STRG.7514.1,1.48987,0.298787,0.194552
STRG.7515.1,23.903667,4.793783,3.121422
STRG.7515.2,6.959348,1.395669,0.908775
STRG.7516.1,221.797638,44.480606,28.963083
STRG.7516.2,104.81752,21.020723,13.687426
STRG.7516.3,58.247643,11.681326,7.606174
STRG.7517.1,7.261966,1.456358,0.948292
STRG.7518.1,818.363586,164.119461,106.864677
STRG.7518.2,1.058081,0.212194,0.138168
STRG.7519.1,10.072845,2.020068,1.315346
STRG.7520.1,1.519318,0.304693,0.198398
STRG.7521.1,22.406593,4.49355,2.925929
STRG.7522.1,1.0,0.200546,0.130583
STRG.7523.1,3.854991,0.773103,0.503398
STRG.7524.1,86.864464,17.420311,11.343055
STRG.7525.1,142.360489,28.549812,18.589914
STRG.7526.1,1.470027,0.294808,0.191961
STRG.7527.1,75.471519,15.135504,9.855326
STRG.7528.1,6.923787,1.388537,0.904131
STRG.7529.1,6.159447,1.235252,0.804321
STRG.7530.1,1044.580078,209.486252,136.4048
STRG.7530.2,298.77951,59.919003,39.015636
STRG.7531.1,1.0,0.200546,0.130583
STRG.7532.1,1.530024,0.30684,0.199796
STRG.7533.1,2.041177,0.40935,0.266544
STRG.7534.1,5.86464,1.176129,0.765824
STRG.7534.2,1.0,0.200546,0.130583
STRG.7535.1,4.111798,0.824604,0.536932
STRG.7536.1,182.050522,36.509483,23.772772
STRG.7537.1,43.457245,8.715172,5.674794
STRG.7538.1,21.153217,4.242191,2.762259
STRG.7539.1,54.719299,10.973731,7.145431
STRG.7540.1,1.0,0.200546,0.130583
STRG.7541.1,3.390554,0.679962,0.44275
STRG.7541.2,1.006126,0.201774,0.131383
STRG.7541.3,11.324591,2.2711,1.478803
STRG.7542.1,38.000004,7.620745,4.962169
STRG.7543.1,366.419952,73.484024,47.848354
STRG.7544.1,70.276016,14.093566,9.176879
STRG.7545.1,3.913892,0.784915,0.511089
STRG.7546.1,9.247752,1.854599,1.207603
STRG.7547.1,34.431454,6.905087,4.496175
STRG.7548.1,1.394495,0.27966,0.182098
STRG.7549.1,10.46408,2.098528,1.366435
STRG.7549.2,6.332009,1.269858,0.826855
STRG.7549.3,4.107923,0.823827,0.536426
STRG.7549.4,1.353133,0.271365,0.176697
STRG.7549.5,1.308304,0.262375,0.170843
STRG.7550.1,356.693512,71.533417,46.578243
STRG.7551.1,34.204082,6.859488,4.466485
STRG.7552.1,134.153046,26.903843,17.518158
STRG.7553.1,67.728012,13.582575,8.844152
STRG.7554.1,1.506536,0.30213,0.196729
STRG.7555.1,59.291729,11.890713,7.742514
STRG.7555.2,24.745754,4.962659,3.231384
STRG.7555.3,4.251033,0.852527,0.555114
STRG.7555.4,2.142548,0.429679,0.279781
STRG.7555.5,1.026905,0.205942,0.134097
STRG.7556.1,1.930718,0.387198,0.25212
STRG.7557.1,17.486113,3.506768,2.283396
STRG.7557.2,2.12806,0.426774,0.277889
STRG.7558.1,218.386581,43.796532,28.517656
STRG.7559.1,21.152855,4.242118,2.762211
STRG.7560.1,4.571948,0.916885,0.59702
STRG.7560.2,2.710639,0.543608,0.353964
STRG.7560.3,11.788583,2.364152,1.539393
STRG.7560.4,4.405009,0.883406,0.575221
STRG.7560.5,3.337233,0.669268,0.435787
STRG.7560.6,2.432886,0.487905,0.317694
STRG.7561.1,318.582733,63.890457,41.601608
STRG.7562.1,2.979359,0.597498,0.389055
STRG.7563.1,210.026672,42.119987,27.425991
STRG.7563.2,3.118163,0.625335,0.40718
STRG.7564.1,42.258442,8.474757,5.51825
STRG.7564.2,23.571667,4.727201,3.078068
STRG.7564.3,3.160465,0.633818,0.412704
STRG.7565.1,84.407951,16.927668,11.022275
STRG.7566.1,34.107868,6.840193,4.45392
STRG.7566.2,3.080631,0.617808,0.402279
STRG.7567.1,11.604835,2.327302,1.515399
STRG.7568.1,28.822844,5.780303,3.763784
STRG.7568.2,3.822295,0.766546,0.499128
STRG.7568.3,3.539632,0.709859,0.462217
STRG.7569.1,17.410765,3.491657,2.273556
STRG.7570.1,247.676147,49.670433,32.342388
STRG.7571.1,41551.554688,8332.994141,5425.942383
STRG.7571.2,81.052597,16.254766,10.584122
STRG.7572.1,2.358303,0.472948,0.307955
STRG.7572.2,34.479412,6.914704,4.502438
STRG.7572.3,3.644542,0.730898,0.475917
STRG.7573.1,16.827438,3.374674,2.197384
STRG.7574.1,1.0,0.200546,0.130583
STRG.7575.1,1.62183,0.325251,0.211784
STRG.7576.1,8.396248,1.683833,1.09641
STRG.7576.2,4.000364,0.802257,0.522381
STRG.7576.3,2.203845,0.441972,0.287786
STRG.7576.4,1.074072,0.215401,0.140256
STRG.7577.1,54.529476,10.935662,7.120643
STRG.7578.1,21.33795,4.279238,2.786381
STRG.7579.1,5.541411,1.111307,0.723616
STRG.7579.2,2.0,0.401092,0.261167
STRG.7580.1,15.248176,3.057959,1.991158
STRG.7581.1,1.626774,0.326243,0.21243
STRG.7581.2,6.270168,1.257456,0.81878
STRG.7582.1,1.0,0.200546,0.130583
STRG.7583.1,12.491526,2.505124,1.631186
STRG.7584.1,198.450439,39.798424,25.914328
STRG.7584.2,8.651684,1.73506,1.129766
STRG.7584.3,4.582731,0.919048,0.598428
STRG.7585.1,1.649468,0.330794,0.215393
STRG.7586.1,1.0,0.200546,0.130583
STRG.7587.1,1.855661,0.372145,0.242318
STRG.7588.1,16.583475,3.325748,2.165526
STRG.7589.1,10.152225,2.035987,1.325712
STRG.7590.1,347.2117,69.631882,45.340076
STRG.7590.2,5.616761,1.126418,0.733456
STRG.7591.1,11.679378,2.342251,1.525133
STRG.7592.1,56.750717,11.381124,7.4107
STRG.7593.1,13.264829,2.660207,1.732166
STRG.7593.2,10.226671,2.050917,1.335433
STRG.7594.1,134.01033,26.875221,17.499521
STRG.7595.1,8.226274,1.649745,1.074215
STRG.7595.2,15.11259,3.030768,1.973453
STRG.7595.3,1.518703,0.30457,0.198317
STRG.7596.1,4.318007,0.865959,0.56386
STRG.7597.1,74.325859,14.905746,9.705721
STRG.7597.2,7.040802,1.412004,0.919412
STRG.7598.1,2.111819,0.423517,0.275768
STRG.7599.1,1.740034,0.348957,0.22722
STRG.7600.1,6.964912,1.396785,0.909502
STRG.7601.1,2.951863,0.591984,0.385464
STRG.7602.1,6.329602,1.269376,0.826541
STRG.7603.1,2.046717,0.410461,0.267267
STRG.7604.1,7.228376,1.449621,0.943906
STRG.7605.1,1.618592,0.324602,0.211361
STRG.7606.1,2.537114,0.508808,0.331305
STRG.7607.1,3.774633,0.756987,0.492904
STRG.7608.1,1.281856,0.257071,0.167389
STRG.7609.1,1.969525,0.39498,0.257187
STRG.7610.1,8.57572,1.719825,1.119846
STRG.7610.2,1.600721,0.321018,0.209028
STRG.7611.1,3.828941,0.767878,0.499996
STRG.7612.1,3.137858,0.629285,0.409752
STRG.7613.1,30.386211,6.09383,3.967934
STRG.7613.2,18.233421,3.656638,2.380982
STRG.7613.3,7.623202,1.528802,0.995463
STRG.7613.4,4.822862,0.967205,0.629786
STRG.7613.5,4.666028,0.935753,0.609306
STRG.7614.1,2.996365,0.600909,0.391275
STRG.7615.1,49.248024,9.876489,6.430973
STRG.7615.2,11.337139,2.273617,1.480442
STRG.7616.1,3.869755,0.776064,0.505326
STRG.7617.1,37.727009,7.565997,4.92652
STRG.7618.1,89.430702,17.934961,11.678164
STRG.7618.2,70.733215,14.185257,9.236582
STRG.7618.3,4.351551,0.872686,0.56824
STRG.7619.1,142.14679,28.506956,18.562006
STRG.7620.1,12.198932,2.446446,1.592978
STRG.7621.1,1.965645,0.394202,0.256681
STRG.7622.1,3.070093,0.615695,0.400903
STRG.7623.1,2.578282,0.517064,0.336681
STRG.7624.1,63.252934,12.685117,8.259781
STRG.7625.1,64.247337,12.88454,8.389634
STRG.7626.1,10.631998,2.132204,1.388362
STRG.7626.2,6.213316,1.246055,0.811356
STRG.7626.3,5.060246,1.014812,0.660784
STRG.7626.4,4.890327,0.980735,0.638595
STRG.7626.5,2.242393,0.449703,0.292819
STRG.7626.6,2.22857,0.446931,0.291014
STRG.7627.1,68.044487,13.646043,8.885479
STRG.7628.1,33.136456,6.64538,4.32707
STRG.7628.2,24.805206,4.974582,3.239147
STRG.7628.3,5.82817,1.168815,0.761062
STRG.7628.4,46.35257,9.295817,6.052875
STRG.7629.1,9.493891,1.903961,1.239744
STRG.7630.1,2.356771,0.472641,0.307755
STRG.7631.1,422.522705,84.735199,55.174442
STRG.7631.2,5.370106,1.076953,0.701247
STRG.7632.1,12.374413,2.481637,1.615893
STRG.7633.1,4136.683594,829.59491,540.182068
STRG.7633.2,264.964111,53.137466,34.599907
STRG.7634.1,1570.184937,314.894135,205.040054
STRG.7634.2,23.90617,4.794284,3.121748
STRG.7635.1,46.110783,9.247328,6.021302
STRG.7635.2,3.433944,0.688663,0.448416
STRG.7636.1,1.0,0.200546,0.130583
STRG.7637.1,345.181702,69.224777,45.074989
STRG.7638.1,1.0,0.200546,0.130583
STRG.7639.1,9.094045,1.823773,1.187531
STRG.7640.1,4.470532,0.896547,0.583777
STRG.7641.1,9.722545,1.949816,1.269603
STRG.7641.2,1.410815,0.282933,0.184229
STRG.7642.1,7.684657,1.541126,1.003488
STRG.7643.1,4.896465,0.981966,0.639397
STRG.7644.1,27.977001,5.610673,3.653331
STRG.7644.2,2.320645,0.465396,0.303038
STRG.7644.3,1.258743,0.252436,0.164371
STRG.7644.4,9.195287,1.844077,1.200752
STRG.7644.5,6.692306,1.342114,0.873904
STRG.7645.1,26.375673,5.289533,3.444225
STRG.7645.2,5.691978,1.141503,0.743278
STRG.7646.1,1.803922,0.361769,0.235562
STRG.7647.1,1.0,0.200546,0.130583
STRG.7648.1,73.704971,14.78123,9.624643
STRG.7648.2,60.792976,12.191782,7.938552
STRG.7648.3,6.215173,1.246427,0.811598
STRG.7648.4,5.006968,1.004127,0.653827
STRG.7649.1,18.402359,3.690518,2.403042
STRG.7650.1,26.773367,5.369289,3.496156
STRG.7650.2,15.385875,3.085574,2.00914
STRG.7651.1,13.710057,2.749496,1.790305
STRG.7652.1,4.924334,0.987555,0.643036
STRG.7653.1,1.0,0.200546,0.130583
STRG.7654.1,4.841094,0.970862,0.632166
STRG.7654.2,2.905893,0.582765,0.379461
STRG.7655.1,7.599842,1.524117,0.992413
STRG.7656.1,8.075941,1.619597,1.054584
STRG.7657.1,15.22473,3.053257,1.988097
STRG.7657.2,11.003854,2.206778,1.43692
STRG.7658.1,28.508438,5.71725,3.722728
STRG.7658.2,5.222795,1.04741,0.68201
STRG.7659.1,1.281754,0.257051,0.167376
STRG.7660.1,63.83939,12.802728,8.336363
STRG.7661.1,2.694608,0.540393,0.351871
STRG.7662.1,2.447424,0.490821,0.319593
STRG.7663.1,32.777416,6.573376,4.280186
STRG.7663.2,14.968972,3.001966,1.954699
STRG.7663.3,2.348657,0.471013,0.306696
STRG.7664.1,49.750656,9.977289,6.496609
STRG.7664.2,4.857203,0.974092,0.63427
STRG.7665.1,3.629107,0.727803,0.473901
STRG.7665.2,3.315891,0.664988,0.433
STRG.7666.1,7405.481934,1485.139038,967.032837
STRG.7666.2,56.470665,11.32496,7.37413
STRG.7666.3,37.88345,7.59737,4.946949
STRG.7666.4,33.403282,6.698891,4.361913
STRG.7666.5,2.501788,0.501723,0.326692
STRG.7667.1,416.898499,83.607277,54.440014
STRG.7667.2,97.091148,19.471231,12.678491
STRG.7667.3,56.478123,11.326455,7.375104
STRG.7668.1,14.030347,2.813729,1.83213
STRG.7669.1,208.164566,41.746552,27.182831
STRG.7669.2,124.429428,24.953812,16.248415
STRG.7669.3,3.729357,0.747907,0.486992
STRG.7670.1,78.669861,15.776917,10.272976
STRG.7670.2,2.959683,0.593552,0.386485
STRG.7671.1,2.412045,0.483726,0.314973
STRG.7672.1,25.851027,5.184318,3.375714
STRG.7672.2,7.424758,1.489005,0.96955
STRG.7672.3,3.464475,0.694786,0.452403
STRG.7672.4,2.772785,0.556071,0.36208
STRG.7673.1,1.0,0.200546,0.130583
STRG.7674.1,16.490141,3.30703,2.153338
STRG.7674.2,11.168146,2.239726,1.458374
STRG.7675.1,3.894397,0.781005,0.508543
STRG.7676.1,764.851013,153.387726,99.876823
STRG.7676.2,98.694016,19.792679,12.887797
STRG.7676.3,2.942091,0.590024,0.384188
STRG.7677.1,1.335942,0.267918,0.174452
STRG.7678.1,2.054722,0.412066,0.268313
STRG.7679.1,1.0,0.200546,0.130583
STRG.7680.1,1.414157,0.283603,0.184665
STRG.7681.1,567.207764,113.75119,74.067902
STRG.7682.1,4.255682,0.85346,0.555721
STRG.7682.2,1.426306,0.28604,0.186252
STRG.7683.1,42.280994,8.47928,5.521195
STRG.7684.1,122.86367,24.639805,16.043953
STRG.7685.1,9.131878,1.831361,1.192471
STRG.7685.2,3.050754,0.611816,0.398378
STRG.7685.3,1.608681,0.322614,0.210067
STRG.7686.1,46.382874,9.301895,6.056832
STRG.7687.1,9.755605,1.956447,1.27392
STRG.7688.1,3.172649,0.636262,0.414295
STRG.7688.2,2.015561,0.404213,0.263199
STRG.7689.1,3.03898,0.609455,0.39684
STRG.7690.1,1.883421,0.377712,0.245943
STRG.7691.1,13.870594,2.781691,1.811269
STRG.7691.2,3.876738,0.777464,0.506238
STRG.7692.1,79.881279,16.019863,10.431167
STRG.7693.1,227.403473,45.604836,29.695112
STRG.7694.1,231.389725,46.404259,30.215651
STRG.7694.2,85.349075,17.116405,11.14517
STRG.7695.1,1242.291504,249.136459,162.22261
STRG.7696.1,4.119159,0.826081,0.537894
STRG.7696.2,2.521765,0.50573,0.329301
STRG.7697.1,26.588095,5.332133,3.471963
STRG.7697.2,6.103095,1.223951,0.796963
STRG.7698.1,3.966355,0.795436,0.51794
STRG.7699.1,1.213003,0.243263,0.158398
STRG.7700.1,2.055723,0.412267,0.268443
STRG.7701.1,1.287742,0.258251,0.168158
STRG.7702.1,106.765434,21.411369,13.941791
STRG.7701.2,3.867343,0.77558,0.505011
STRG.7701.3,70.895584,14.217818,9.257785
STRG.7703.1,21.909832,4.393927,2.86106
STRG.7704.1,1.0,0.200546,0.130583
STRG.7705.1,1457.706543,292.337067,190.352234
STRG.7705.2,1.497066,0.30023,0.195492
STRG.7706.1,12.44469,2.495731,1.62507
STRG.7707.1,191.209427,38.346264,24.968771
STRG.7708.1,1.0,0.200546,0.130583
STRG.7709.1,9.884011,1.982198,1.290688
STRG.7710.1,13.644354,2.736319,1.781726
STRG.7710.2,1.491111,0.299036,0.194714
STRG.7711.1,1.859765,0.372968,0.242854
STRG.7712.1,1.67637,0.336189,0.218906
STRG.7712.2,1.6498,0.330861,0.215436
STRG.7713.1,1.542735,0.309389,0.201456
STRG.7714.1,2.939914,0.589588,0.383904
